cords,emotion,x,y,dist
"(0.56, 0.97)",anger,0.56,0.97,0.7965725179915415
"(0.68, 0.6)",anger,0.68,0.6,0.565816274191247
"(0.23, 0.61)",anger,0.23,0.61,0.3718313403280498
"(0.65, 0.39)",anger,0.65,0.39,0.43265138041941503
"(0.65, 0.53)",anger,0.65,0.53,0.49921737370567804
"(0.46, 0.04)",anger,0.46,0.04,0.29277514735526183
"(0.96, 0.35)",anger,0.96,0.35,0.7238894171815862
"(0.4, 0.57)",anger,0.4,0.57,0.366085625926905
"(0.78, 0.27)",anger,0.78,0.27,0.5361731274254902
"(0.33, 0.43)",anger,0.33,0.43,0.20965125934575002
"(0.25, 0.64)",anger,0.25,0.64,0.40157271265893046
"(0.32, 0.46)",anger,0.32,0.46,0.23396808143990822
"(0.13, 0.03)",anger,0.13,0.03,0.2379600370158561
"(0.58, 0.97)",joy,0.58,0.97,0.8046971894005688
"(0.97, 0.31)",anger,0.97,0.31,0.728764506880868
"(0.27, 0.43)",anger,0.27,0.43,0.1931949272519553
"(0.8, 0.29)",anger,0.8,0.29,0.5576315551011793
"(0.59, 0.6)",joy,0.59,0.6,0.49990399097787613
"(0.39, 0.22)",anger,0.39,0.22,0.1464133440929334
"(0.99, 0.68)",anger,0.99,0.68,0.8662251198375435
"(0.07, 0.28)",anger,0.07,0.28,0.17962416139386078
"(0.65, 0.1)",anger,0.65,0.1,0.4282463184739802
"(0.66, 0.23)",anger,0.66,0.23,0.41533095766077055
"(0.7, 0.94)",anger,0.7,0.94,0.8363037726780911
"(0.13, 0.23)",anger,0.13,0.23,0.11506677988008626
"(0.22, 0.45)",anger,0.22,0.45,0.2129820247179354
"(0.68, 0.69)",anger,0.68,0.69,0.627156263794429
"(0.45, 0.31)",anger,0.45,0.31,0.21735491950901278
"(0.7, 0.92)",anger,0.7,0.92,0.819598963965957
"(0.87, 0.29)",anger,0.87,0.29,0.6273652978758272
"(0.8, 0.98)",anger,0.8,0.98,0.9263779078581464
"(0.44, 0.18)",disgust,0.44,0.18,0.20380938626538847
"(0.35, 0.95)",anger,0.35,0.95,0.7192798069979783
"(0.77, 0.67)",anger,0.77,0.67,0.679784890019707
"(0.69, 0.98)",anger,0.69,0.98,0.8649405655961514
"(0.49, 0.5)",anger,0.49,0.5,0.35853501480185335
"(0.48, 0.48)",anger,0.48,0.48,0.337166017375019
"(0.46, 0.09)",anger,0.46,0.09,0.26147874304184165
"(0.34, 0.31)",anger,0.34,0.31,0.11911891067720219
"(0.11, 0.43)",anger,0.11,0.43,0.23419213957254548
"(0.57, 0.22)",anger,0.57,0.22,0.32576829068616786
"(0.74, 0.2)",anger,0.74,0.2,0.496736003867513
"(0.5, 0.29)",anger,0.5,0.29,0.26039604086411616
"(0.72, 0.27)",anger,0.72,0.27,0.47629009221677104
"(0.92, 0.85)",anger,0.92,0.85,0.911007557282802
"(0.77, 0.5)",anger,0.77,0.5,0.586757547694129
"(0.61, 0.95)",anger,0.61,0.95,0.7998066725667657
"(0.88, 0.49)",anger,0.88,0.49,0.6832331203177324
"(0.34, 0.77)",anger,0.34,0.77,0.5400043513679383
"(0.86, 0.27)",anger,0.86,0.27,0.6160525816944457
"(0.38, 0.59)",anger,0.38,0.59,0.37665691784705363
"(0.55, 0.32)",anger,0.55,0.32,0.31594759267082523
"(0.63, 0.19)",anger,0.63,0.19,0.3882808804894345
"(0.86, 0.73)",anger,0.86,0.73,0.7874872494382219
"(0.71, 0.15)",anger,0.71,0.15,0.4735801157879566
"(0.59, 0.06)",anger,0.59,0.06,0.3886418167594296
"(0.54, 0.59)",anger,0.54,0.59,0.4590738017360213
"(0.79, 0.74)",anger,0.79,0.74,0.7408324179760764
"(0.93, 0.72)",anger,0.93,0.72,0.8375199487363109
"(0.14, 0.23)",joy,0.14,0.23,0.1050964268510939
"(0.15, 0.71)",anger,0.15,0.71,0.4809647358369275
"(0.85, 0.82)",anger,0.85,0.82,0.8393498650740371
"(0.62, 0.8)",anger,0.62,0.8,0.6753769837103412
"(0.9, 0.32)",anger,0.9,0.32,0.6602985763923911
"(0.93, 0.67)",anger,0.93,0.67,0.8098060375036894
"(0.68, 0.49)",anger,0.68,0.49,0.5027022922179717
"(0.18, 0.98)",anger,0.18,0.98,0.7443604850233119
"(0.6, 0.67)",joy,0.6,0.67,0.5589492641697351
"(0.92, 0.22)",anger,0.92,0.22,0.6754970820720962
"(0.34, 0.33)",anger,0.34,0.33,0.13210167804559386
"(0.76, 0.89)",anger,0.76,0.89,0.8306500615007099
"(0.41, 0.24)",joy,0.41,0.24,0.16525191678102974
"(0.51, 0.04)",anger,0.51,0.04,0.33127294250115086
"(0.72, 0.61)",anger,0.72,0.61,0.6032399239025995
"(0.68, 0.41)",anger,0.68,0.41,0.46782843089646564
"(0.21, 0.75)",anger,0.21,0.75,0.5127177826749654
"(0.77, 0.36)",anger,0.77,0.36,0.5391230384107685
"(0.58, 0.81)",anger,0.58,0.81,0.6626049040996205
"(0.76, 0.29)",anger,0.76,0.29,0.5178159623118809
"(0.3, 0.87)",anger,0.3,0.87,0.6339501647483181
"(0.8, 0.67)",anger,0.8,0.67,0.7032227115315535
"(0.6, 0.69)",joy,0.6,0.69,0.5745309551081009
"(0.89, 0.36)",anger,0.89,0.36,0.6565914953789762
"(0.49, 0.67)",joy,0.49,0.67,0.4963571635043078
"(0.24, 0.07)",anger,0.24,0.07,0.16852863938663568
"(0.31, 0.27)",joy,0.31,0.27,0.07246759719461542
"(0.4, 0.39)",anger,0.4,0.39,0.2169443231717478
"(0.84, 0.95)",anger,0.84,0.95,0.9276870705657749
"(0.91, 0.53)",anger,0.91,0.53,0.7263231091854832
"(0.77, 0.21)",anger,0.77,0.21,0.5260153154459672
"(0.27, 0.71)",anger,0.27,0.71,0.472213742258129
"(0.41, 0.25)",anger,0.41,0.25,0.16564711054097384
"(0.33, 0.11)",joy,0.33,0.11,0.15417209592090117
"(0.31, 0.94)",anger,0.31,0.94,0.7045658884055482
"(0.59, 0.63)",joy,0.59,0.63,0.5220117890315469
"(0.83, 0.41)",anger,0.83,0.41,0.6098662700366988
"(0.67, 0.35)",anger,0.67,0.35,0.43962931006194145
"(0.58, 0.58)",anger,0.58,0.58,0.47857869429089184
"(0.48, 0.11)",anger,0.48,0.11,0.2680344413206447
"(0.49, 0.18)",anger,0.49,0.18,0.2521165235646998
"(0.45, 0.68)",anger,0.45,0.68,0.4869102818520379
"(0.73, 0.33)",anger,0.73,0.33,0.4938033641373566
"(0.28, 0.41)",joy,0.28,0.41,0.1751217763707442
"(0.87, 0.61)",joy,0.87,0.61,0.7273044976922944
"(0.97, 0.21)",anger,0.97,0.21,0.7258030133456477
"(0.95, 0.83)",anger,0.95,0.83,0.920482436703452
"(0.97, 0.14)",anger,0.97,0.14,0.7318979639036016
"(0.14, 0.35)",anger,0.14,0.35,0.15301793916432835
"(0.68, 0.18)",anger,0.68,0.18,0.4391534452185897
"(0.23, 0.79)",anger,0.23,0.79,0.5517357989146618
"(0.06, 0.66)",anger,0.06,0.66,0.46024903587165006
"(0.82, 0.41)",anger,0.82,0.41,0.6002765797726749
"(0.95, 0.8)",anger,0.95,0.8,0.9014963164579303
"(0.76, 0.72)",joy,0.76,0.72,0.7052350301481457
"(0.82, 0.96)",anger,0.82,0.96,0.9227807323063741
"(0.7, 0.23)",anger,0.7,0.23,0.455323384871668
"(0.48, 0.22)",joy,0.48,0.22,0.23596805561883086
"(0.55, 0.63)",joy,0.55,0.63,0.4964642257689227
"(0.58, 0.19)",anger,0.58,0.19,0.3387293412581422
"(0.25, 0.89)",anger,0.25,0.89,0.6515595708156566
"(0.29, 0.47)",anger,0.29,0.47,0.2359176700646974
"(1.0, 0.4)",anger,1.0,0.4,0.7723272071349833
"(0.27, 0.82)",anger,0.27,0.82,0.5820861447551283
"(0.48, 0.57)",joy,0.48,0.57,0.40651918324902536
"(0.5, 0.61)",anger,0.5,0.61,0.4507668061008062
"(0.66, 0.84)",anger,0.66,0.84,0.7309423557766617
"(0.52, 0.56)",anger,0.52,0.56,0.4232572002202277
"(0.83, 0.49)",anger,0.83,0.49,0.6370110055365051
"(0.93, 0.27)",anger,0.93,0.27,0.6859701517898993
"(1.0, 0.66)",anger,1.0,0.66,0.8649215657393006
"(0.95, 0.71)",anger,0.95,0.71,0.8483623550761159
"(0.61, 0.78)",anger,0.61,0.78,0.6531980071611095
"(0.33, 0.98)",anger,0.33,0.98,0.7464221046013888
"(0.85, 0.99)",anger,0.85,0.99,0.9649514355255818
"(0.64, 0.81)",anger,0.64,0.81,0.6948918114111274
"(0.46, 0.99)",anger,0.46,0.99,0.7817546698498015
"(0.16, 0.83)",anger,0.16,0.83,0.5975794532886913
"(0.36, 0.23)",joy,0.36,0.23,0.11555497066141132
"(0.62, 0.81)",anger,0.62,0.81,0.683714004066355
"(0.17, 0.02)",anger,0.17,0.02,0.23089779211893474
"(0.09, 0.29)",anger,0.09,0.29,0.16311161453743014
"(0.78, 0.56)",anger,0.78,0.56,0.6243988551122901
"(0.54, 0.44)",anger,0.54,0.44,0.3574733793988377
"(0.53, 0.29)",anger,0.53,0.29,0.2898633874989937
"(0.87, 0.5)",anger,0.87,0.5,0.6777413745854529
"(0.4, 0.54)",anger,0.4,0.54,0.3391553888971635
"(0.3, 0.06)",anger,0.3,0.06,0.18681676501886035
"(0.48, 0.26)",anger,0.48,0.26,0.2362287031577843
"(0.42, 0.5)",anger,0.42,0.5,0.31482231671960526
"(0.34, 0.76)",anger,0.34,0.76,0.5301640597640872
"(0.26, 0.1)",anger,0.26,0.1,0.1392982418970483
"(0.67, 0.43)",anger,0.67,0.43,0.4663904845852802
"(0.41, 0.02)",anger,0.41,0.02,0.27391836908626865
"(0.66, 0.95)",anger,0.66,0.95,0.8238417257014828
"(0.89, 0.12)",anger,0.89,0.12,0.6560289096263507
"(0.99, 0.39)",anger,0.99,0.39,0.7604956610956166
"(0.39, 0.7)",anger,0.39,0.7,0.48385306695876046
"(0.07, 0.52)",anger,0.07,0.52,0.33136581129457104
"(0.46, 0.61)",anger,0.46,0.61,0.42938459807350027
"(0.1, 0.2)",joy,0.1,0.2,0.14977773808206352
"(0.98, 0.24)",anger,0.98,0.24,0.7352463648185044
"(0.65, 0.94)",anger,0.65,0.94,0.8101725277193327
"(0.98, 0.72)",anger,0.98,0.72,0.8788993913160643
"(0.19, 0.94)",anger,0.19,0.94,0.7036720470829846
"(0.58, 0.6)",anger,0.58,0.6,0.4930508139033069
"(0.22, 0.95)",anger,0.22,0.95,0.7119689630815466
"(0.85, 0.42)",anger,0.85,0.42,0.6318840295252247
"(0.51, 0.66)",anger,0.51,0.66,0.49804563519928885
"(0.52, 0.8)",anger,0.52,0.8,0.6253679869298775
"(0.68, 0.78)",anger,0.68,0.78,0.6947675167230479
"(0.07, 0.23)",anger,0.07,0.23,0.1749599760019462
"(0.33, 0.58)",anger,0.33,0.58,0.3520158931167701
"(0.85, 0.59)",anger,0.85,0.59,0.69992892760059
"(0.52, 0.73)",anger,0.52,0.73,0.5633557796467015
"(0.98, 0.52)",anger,0.98,0.52,0.7873047411519657
"(0.21, 0.69)",anger,0.21,0.69,0.4528740545521653
"(0.1, 0.22)",anger,0.1,0.22,0.14592775365405197
"(0.72, 0.65)",anger,0.72,0.65,0.6286664319916334
"(0.99, 0.36)",anger,0.99,0.36,0.7550902878814898
"(0.63, 0.21)",anger,0.63,0.21,0.38629468105992476
"(0.1, 0.36)",anger,0.1,0.36,0.18901237662461923
"(0.53, 0.4)",anger,0.53,0.4,0.32780976945608764
"(0.47, 0.56)",joy,0.47,0.56,0.39258398084204915
"(0.22, 0.88)",joy,0.22,0.88,0.6420159030553901
"(0.22, 0.92)",anger,0.22,0.92,0.6819879006984693
"(0.63, 0.71)",anger,0.63,0.71,0.6089023256267383
"(0.75, 0.44)",anger,0.75,0.44,0.5439577319807326
"(0.26, 0.47)",anger,0.26,0.47,0.23203978480870496
"(0.16, 0.5)",joy,0.16,0.5,0.27492875145649415
"(0.89, 0.67)",anger,0.89,0.67,0.7762514012598278
"(0.23, 0.83)",anger,0.23,0.83,0.5917224592045472
"(0.16, 0.38)",joy,0.16,0.38,0.16497450593408666
"(0.36, 0.8)",anger,0.36,0.8,0.5732423548538661
"(0.51, 0.25)",joy,0.51,0.25,0.26549560500980923
"(0.31, 0.72)",anger,0.31,0.72,0.4859384405742937
"(0.28, 0.96)",anger,0.28,0.96,0.7223987432516424
"(0.9, 0.44)",anger,0.9,0.44,0.685538795951804
"(0.37, 0.22)",anger,0.37,0.22,0.12659809287143906
"(0.57, 0.96)",anger,0.57,0.96,0.7914555592662865
"(0.37, 0.85)",anger,0.37,0.85,0.6242319590161552
"(0.32, 0.78)",anger,0.32,0.78,0.5467409610750661
"(0.98, 0.3)",anger,0.98,0.3,0.7378155815401574
"(0.5, 0.36)",anger,0.5,0.36,0.28270387813592346
"(0.28, 0.55)",anger,0.28,0.55,0.3135257657514198
"(0.86, 0.3)",anger,0.86,0.3,0.618314718492694
"(0.45, 0.72)",anger,0.45,0.72,0.5234545820759503
"(0.47, 0.69)",anger,0.47,0.69,0.5046010126959619
"(0.28, 0.64)",anger,0.28,0.64,0.40308228547895436
"(0.41, 0.12)",anger,0.41,0.12,0.20331985941017572
"(0.31, 0.85)",anger,0.31,0.85,0.615009079630355
"(0.37, 0.17)",anger,0.37,0.17,0.14273482744179625
"(0.86, 0.56)",anger,0.86,0.56,0.69419960465611
"(0.51, 0.77)",anger,0.51,0.77,0.5940436989645834
"(0.72, 0.57)",anger,0.72,0.57,0.5794612401765429
"(0.95, 0.49)",anger,0.95,0.49,0.7487601501371255
"(0.22, 0.87)",anger,0.22,0.87,0.6320234572745373
"(0.49, 0.62)",anger,0.49,0.62,0.4535599052034868
"(0.63, 0.56)",anger,0.63,0.56,0.501797273500078
"(0.45, 0.95)",anger,0.45,0.95,0.740548709946888
"(0.4, 0.42)",anger,0.4,0.42,0.23886637906736777
"(0.43, 0.3)",joy,0.43,0.3,0.19519887703111916
"(0.52, 0.26)",joy,0.52,0.26,0.2760861833109165
"(0.19, 0.92)",anger,0.19,0.92,0.6837344597023173
"(0.27, 0.45)",anger,0.27,0.45,0.2130394761010897
"(0.84, 0.86)",anger,0.84,0.86,0.8605965244050118
"(0.24, 0.73)",anger,0.24,0.73,0.4915614626110146
"(0.04, 0.33)",anger,0.04,0.33,0.22428553273808943
"(0.83, 0.37)",anger,0.83,0.37,0.5998448052666613
"(0.87, 0.63)",anger,0.87,0.63,0.7377217434947808
"(0.52, 0.76)",anger,0.52,0.76,0.5897135254966182
"(0.71, 0.32)",anger,0.71,0.32,0.4723359005970341
"(0.39, 0.17)",anger,0.39,0.17,0.16057092256890587
"(0.39, 0.14)",anger,0.39,0.14,0.17547282833054773
"(0.34, 0.06)",anger,0.34,0.06,0.2022871328376882
"(0.28, 0.84)",anger,0.28,0.84,0.6025700900993359
"(0.51, 0.68)",joy,0.51,0.68,0.5150834817799942
"(0.58, 0.92)",anger,0.58,0.92,0.759528617285306
"(0.07, 0.77)",anger,0.07,0.77,0.5595288479284514
"(0.29, 0.68)",anger,0.29,0.68,0.4438505389147447
"(0.17, 0.86)",anger,0.17,0.86,0.626017895742617
"(0.34, 0.2)",anger,0.34,0.2,0.10271734684298332
"(0.28, 0.04)",anger,0.28,0.04,0.2015668003932776
"(0.27, 0.7)",anger,0.27,0.7,0.4622283517339211
"(0.42, 0.26)",joy,0.42,0.26,0.17656338682251752
"(0.8, 0.62)",anger,0.8,0.62,0.6736975106529222
"(0.46, 0.8)",anger,0.46,0.8,0.6013782074928862
"(0.65, 1.0)",anger,0.65,1.0,0.8626494885269151
"(0.54, 0.83)",anger,0.54,0.83,0.6611257194957895
"(0.07, 0.94)",anger,0.07,0.94,0.722976907367875
"(0.71, 0.36)",anger,0.71,0.36,0.4808578583281012
"(0.82, 0.75)",anger,0.82,0.75,0.7697909625799295
"(0.81, 0.49)",anger,0.81,0.49,0.6186866985517301
"(0.26, 0.72)",anger,0.26,0.72,0.4817797136693292
"(0.28, 0.59)",anger,0.28,0.59,0.3533008388230787
"(0.69, 0.17)",anger,0.69,0.17,0.4504773849168043
"(0.71, 0.93)",anger,0.71,0.93,0.8334735305153574
"(0.9, 0.15)",anger,0.9,0.15,0.6611891809934138
"(0.3, 0.26)",anger,0.3,0.26,0.05929492649035579
"(0.86, 0.64)",anger,0.86,0.64,0.7346830915101104
"(0.34, 0.68)",anger,0.34,0.68,0.4516943395919245
"(0.85, 0.92)",anger,0.85,0.92,0.9114910248090744
"(0.94, 0.26)",anger,0.94,0.26,0.6955783025805098
"(0.64, 0.38)",anger,0.64,0.38,0.419823239760689
"(0.26, 0.7)",anger,0.26,0.7,0.4617901623484008
"(0.53, 0.13)",anger,0.53,0.13,0.3051695851818856
"(0.72, 0.95)",joy,0.72,0.95,0.8556544627571154
"(0.43, 0.49)",anger,0.43,0.49,0.3123895276394926
"(0.53, 0.5)",anger,0.53,0.5,0.3869973349501849
"(0.16, 0.29)",joy,0.16,0.29,0.09919508320109884
"(0.97, 0.39)",anger,0.97,0.39,0.7409074573355762
"(0.34, 0.02)",anger,0.34,0.02,0.23832122689474303
"(0.74, 0.23)",anger,0.74,0.23,0.4953170350700383
"(0.69, 0.59)",anger,0.69,0.59,0.5672937352146508
"(0.94, 0.19)",anger,0.94,0.19,0.6969316970875975
"(0.66, 0.45)",anger,0.66,0.45,0.46602223924222314
"(0.74, 0.46)",joy,0.74,0.46,0.5425372406925315
"(0.58, 0.88)",anger,0.58,0.88,0.7238512578922909
"(0.6, 0.32)",anger,0.6,0.32,0.3644823134789467
"(0.49, 0.83)",anger,0.49,0.83,0.6403614147138705
"(0.28, 0.67)",anger,0.28,0.67,0.43297533019705053
"(0.56, 0.94)",anger,0.56,0.94,0.7691134303385145
"(0.28, 0.91)",anger,0.28,0.91,0.6724627113065129
"(0.97, 0.66)",anger,0.97,0.66,0.838853163292741
"(0.58, 0.41)",anger,0.58,0.41,0.37658264658119606
"(0.21, 0.42)",joy,0.21,0.42,0.18483544047543599
"(0.49, 0.89)",joy,0.49,0.89,0.6961661847856194
"(0.54, 0.68)",anger,0.54,0.68,0.5311550418825816
"(0.22, 0.36)",anger,0.22,0.36,0.12403394606327803
"(0.82, 0.66)",anger,0.82,0.66,0.7131628166083894
"(0.73, 0.21)",anger,0.73,0.21,0.48607872990302714
"(0.77, 0.51)",anger,0.77,0.51,0.591282664219743
"(0.87, 0.33)",anger,0.87,0.33,0.631910036240842
"(0.91, 0.9)",anger,0.91,0.9,0.9381810701966486
"(0.99, 0.4)",anger,0.99,0.4,0.7625512571467102
"(0.89, 0.3)",anger,0.89,0.3,0.6481726439918494
"(0.05, 0.16)",anger,0.05,0.16,0.20996623151694363
"(0.93, 0.66)",anger,0.93,0.66,0.8045216275195202
"(0.25, 0.93)",anger,0.25,0.93,0.6915583498480513
"(0.59, 0.05)",anger,0.59,0.05,0.3933340723905073
"(0.5, 0.65)",anger,0.5,0.65,0.4842662391757232
"(0.26, 0.99)",anger,0.26,0.99,0.7516930635133399
"(0.82, 0.21)",anger,0.82,0.21,0.575948424434164
"(0.46, 0.21)",joy,0.46,0.21,0.217118317587375
"(0.21, 0.8)",anger,0.21,0.8,0.562612984941673
"(0.17, 0.87)",anger,0.17,0.87,0.6359474624690182
"(0.97, 0.91)",anger,0.97,0.91,0.9884047047315531
"(0.86, 0.49)",anger,0.86,0.49,0.6646786490397557
"(0.07, 0.39)",anger,0.07,0.39,0.23130780552093197
"(0.51, 0.75)",anger,0.51,0.75,0.5762173008665968
"(0.73, 0.95)",anger,0.73,0.95,0.8612487763364677
"(0.45, 0.48)",anger,0.45,0.48,0.3169640956919984
"(0.79, 0.19)",joy,0.79,0.19,0.5473941576523924
"(0.22, 0.55)",anger,0.22,0.55,0.31252045558754
"(0.3, 0.64)",anger,0.3,0.64,0.405321007445614
"(0.21, 0.37)",joy,0.21,0.37,0.13605254096084457
"(0.51, 0.72)",joy,0.51,0.72,0.5497581924134268
"(0.8, 0.68)",anger,0.8,0.68,0.7094032359980884
"(0.6, 0.56)",joy,0.6,0.56,0.47915114356268285
"(0.74, 0.38)",anger,0.74,0.38,0.5150732993391446
"(0.74, 0.39)",anger,0.74,0.39,0.5179104873652215
"(0.6, 0.25)",anger,0.6,0.25,0.355432092281466
"(0.28, 0.74)",anger,0.28,0.74,0.5027753187802972
"(0.28, 0.33)",joy,0.28,0.33,0.09808915695983479
"(0.81, 0.91)",anger,0.81,0.91,0.8777616639254343
"(0.32, 0.5)",anger,0.32,0.5,0.27214727640700065
"(0.91, 0.34)",anger,0.91,0.34,0.6729492132042744
"(0.36, 0.09)",anger,0.36,0.09,0.18794196448316275
"(0.9, 0.67)",joy,0.9,0.67,0.7845834137061154
"(0.97, 0.85)",anger,0.97,0.85,0.9486618180104294
"(0.81, 0.22)",anger,0.81,0.22,0.5655461623369662
"(0.89, 0.25)",anger,0.89,0.25,0.6453479141250389
"(0.66, 0.59)",anger,0.66,0.59,0.5440657099092949
"(0.44, 0.73)",anger,0.44,0.73,0.528895616943629
"(0.93, 0.5)",anger,0.93,0.5,0.7334594340891321
"(0.3, 0.74)",anger,0.3,0.74,0.5045719090322208
"(0.52, 0.83)",anger,0.52,0.83,0.6524395962608608
"(0.11, 0.4)",anger,0.11,0.4,0.21036551653077304
"(0.28, 1.0)",anger,0.28,1.0,0.7623536063892067
"(0.67, 0.54)",anger,0.67,0.54,0.5213046572304472
"(0.15, 0.51)",joy,0.15,0.51,0.28759640558133004
"(0.91, 0.22)",anger,0.91,0.22,0.6655008736155207
"(0.92, 1.0)",joy,0.92,1.0,1.017789913433964
"(0.72, 0.81)",anger,0.72,0.81,0.743312713738571
"(0.38, 0.05)",anger,0.38,0.05,0.2319674444841424
"(0.79, 0.62)",anger,0.79,0.62,0.6654798575126442
"(0.28, 0.44)",anger,0.28,0.44,0.20459702894116677
"(0.59, 0.94)",anger,0.59,0.94,0.7818888373942694
"(0.61, 0.23)",anger,0.61,0.23,0.3653427553229121
"(0.21, 0.7)",anger,0.21,0.7,0.46284519930240914
"(0.49, 0.96)",anger,0.49,0.96,0.7620779103571692
"(0.67, 0.97)",anger,0.67,0.97,0.8461569727735102
"(0.44, 0.84)",anger,0.44,0.84,0.6324310517049613
"(0.44, 0.31)",joy,0.44,0.31,0.20793813005284603
"(0.61, 0.56)",anger,0.61,0.56,0.4866114604921691
"(0.88, 0.67)",anger,0.88,0.67,0.7679592065031522
"(0.69, 0.07)",anger,0.69,0.07,0.4760485080470165
"(0.78, 0.64)",anger,0.78,0.64,0.6691188863809574
"(0.38, 0.66)",anger,0.38,0.66,0.44270285562375444
"(0.16, 0.72)",anger,0.16,0.72,0.4889404273061799
"(0.67, 0.65)",anger,0.67,0.65,0.5917744563502345
"(1.0, 0.24)",anger,1.0,0.24,0.7552463221946967
"(0.47, 0.79)",anger,0.47,0.79,0.5957599133220384
"(0.63, 0.61)",anger,0.63,0.61,0.5352143027292509
"(0.98, 0.58)",anger,0.98,0.58,0.8106993097474421
"(0.16, 0.01)",anger,0.16,0.01,0.24367627309554465
"(0.44, 0.95)",anger,0.44,0.95,0.7378397500129041
"(0.52, 0.89)",anger,0.52,0.89,0.7072920486995811
"(0.33, 0.87)",anger,0.33,0.87,0.6372656406076708
"(0.4, 0.44)",anger,0.4,0.44,0.2543986743485388
"(0.7, 0.91)",anger,0.7,0.91,0.8113024667183631
"(0.36, 0.11)",anger,0.36,0.11,0.17257960619762946
"(0.16, 0.4)",anger,0.16,0.4,0.18242293186366254
"(0.48, 0.06)",anger,0.48,0.06,0.29527718432046857
"(0.93, 0.82)",anger,0.93,0.82,0.8987476602689796
"(0.62, 0.78)",anger,0.62,0.78,0.6588418108044904
"(0.58, 0.37)",anger,0.58,0.37,0.3601269398184772
"(0.2, 0.3)",anger,0.2,0.3,0.07609214270621226
"(0.6, 0.84)",anger,0.6,0.84,0.6986038625995171
"(0.96, 0.53)",anger,0.96,0.53,0.7723792685341462
"(0.81, 0.52)",anger,0.81,0.52,0.6314788505224439
"(0.94, 0.56)",anger,0.94,0.56,0.7659975534842525
"(0.62, 0.91)",anger,0.62,0.91,0.769267529318728
"(0.15, 0.48)",anger,0.15,0.48,0.2594597942090319
"(0.88, 0.46)",anger,0.88,0.46,0.6727668162200016
"(0.73, 0.78)",anger,0.73,0.78,0.7271357354840884
"(0.87, 0.36)",anger,0.87,0.36,0.6369478798098083
"(0.37, 0.86)",anger,0.37,0.86,0.634031787758245
"(0.76, 0.3)",anger,0.76,0.3,0.5189066775979554
"(0.48, 0.67)",anger,0.48,0.67,0.49149317254377706
"(0.76, 0.9)",anger,0.76,0.9,0.8385167224938941
"(0.76, 0.69)",anger,0.76,0.69,0.6851015545565112
"(0.87, 0.98)",anger,0.87,0.98,0.9699537586410509
"(0.06, 0.24)",anger,0.06,0.24,0.1847616500480436
"(0.95, 0.63)",anger,0.95,0.63,0.8066427534318646
"(0.17, 0.01)",anger,0.17,0.01,0.24038099170822463
"(0.99, 0.15)",anger,0.99,0.15,0.7504766412133007
"(0.66, 0.24)",anger,0.66,0.24,0.4152476051974075
"(0.36, 0.52)",anger,0.36,0.52,0.30421252264965576
"(0.79, 0.95)",joy,0.79,0.95,0.8964255827286689
"(1.0, 0.72)",anger,1.0,0.72,0.8956974546494696
"(0.29, 0.35)",anger,0.29,0.35,0.12036576041185741
"(0.82, 0.5)",anger,0.82,0.5,0.6319089295938962
"(0.19, 0.04)",anger,0.19,0.04,0.2058764655727494
"(0.69, 0.78)",joy,0.69,0.78,0.7010754577065195
"(0.7, 0.82)",anger,0.7,0.82,0.7385355573202808
"(0.89, 0.78)",anger,0.89,0.78,0.8423803769653635
"(0.41, 0.49)",joy,0.41,0.49,0.3009608392615809
"(0.29, 0.78)",anger,0.29,0.78,0.543425241595016
"(0.51, 0.98)",anger,0.51,0.98,0.7875494080536651
"(0.86, 0.9)",anger,0.86,0.9,0.9034153225127706
"(0.41, 0.15)",anger,0.41,0.15,0.187433382626685
"(0.43, 0.29)",anger,0.43,0.29,0.19228060839159197
"(0.39, 0.72)",anger,0.39,0.72,0.50296652857515
"(0.75, 0.76)",anger,0.75,0.76,0.7261367843362831
"(0.74, 0.85)",anger,0.74,0.85,0.7869222690572848
"(0.94, 0.24)",anger,0.94,0.24,0.6952464574230097
"(0.5, 0.25)",anger,0.5,0.25,0.25550542298477646
"(0.9, 0.83)",anger,0.9,0.83,0.8827589935849133
"(0.66, 0.34)",anger,0.66,0.34,0.4274789654823665
"(0.98, 0.27)",anger,0.98,0.27,0.7359208684846035
"(0.68, 0.85)",anger,0.68,0.85,0.7506112755007716
"(0.56, 0.48)",anger,0.56,0.48,0.39713987978002474
"(0.13, 0.69)",anger,0.13,0.69,0.46589242153887495
"(0.79, 0.86)",anger,0.79,0.86,0.826802214736699
"(0.27, 0.65)",anger,0.27,0.65,0.4123120214022523
"(0.83, 0.81)",anger,0.83,0.81,0.8180266722786275
"(0.11, 0.02)",anger,0.11,0.02,0.25667960529817746
"(0.32, 0.84)",anger,0.32,0.84,0.6062262728568453
"(0.94, 0.94)",anger,0.94,0.94,0.9876849106436176
"(0.59, 1.0)",anger,0.59,1.0,0.8361427924860548
"(0.08, 0.01)",anger,0.08,0.01,0.28167173310535376
"(0.95, 0.46)",anger,0.95,0.46,0.7392221957849094
"(0.07, 0.85)",anger,0.07,0.85,0.6360178342706232
"(0.55, 0.47)",anger,0.55,0.47,0.3831245486470792
"(0.32, 0.95)",anger,0.32,0.95,0.7155059436792707
"(0.55, 0.51)",anger,0.55,0.51,0.408543139336723
"(0.65, 0.42)",anger,0.65,0.42,0.4440490115641888
"(0.81, 0.85)",anger,0.81,0.85,0.8327550199623727
